time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-17T16:33:58.260Z,19.2041664,-155.3359985,30.18,2.1,md,51,168,0.06691,0.26,hv,hv61566531,2017-01-17T16:37:22.610Z,"15km E of Pahala, Hawaii",earthquake,0.61,0.93,0.08,12,automatic,hv,hv
2017-01-17T16:17:46.383Z,38.353,-118.9193,11,1,ml,9,165.1,0.159,0.1199,nn,nn00574395,2017-01-17T19:46:56.641Z,"29km ENE of Bridgeport, California",earthquake,,2.8,0.09,2,reviewed,nn,nn
2017-01-17T16:04:44.670Z,35.7295,-118.0418333,0.93,1,ml,19,61,0.1575,0.17,ci,ci37569999,2017-01-18T14:33:39.204Z,"23km WNW of Inyokern, CA",earthquake,0.29,0.8,0.142,16,reviewed,ci,ci
2017-01-17T15:58:08.910Z,34.4185,-117.7536667,9.62,1.16,ml,21,92,0.07222,0.18,ci,ci37569991,2017-01-18T14:33:55.200Z,"9km SSE of Llano, CA",earthquake,0.33,0.61,0.243,28,reviewed,ci,ci
2017-01-17T15:48:21.217Z,60.6267,-150.3853,42.5,1.8,ml,,,,0.45,ak,ak15086696,2017-01-17T15:58:18.783Z,"23km ENE of Sterling, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-17T15:38:07.240Z,64.0644,-150.0981,0,1.4,ml,,,,0.75,ak,ak15086694,2017-01-17T15:47:48.324Z,"60km WNW of Healy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-17T15:35:49.360Z,41.4118333,-112.7525,1.53,1.55,ml,17,154,0.2505,0.17,uu,uu60182052,2017-01-17T17:04:31.390Z,"57km WNW of Plain City, Utah",earthquake,0.54,9.47,0.195,5,reviewed,uu,uu
2017-01-17T15:29:32.030Z,42.0635,-111.9578333,1.33,1.35,md,12,145,0.141,0.1,uu,uu60182037,2017-01-17T18:39:36.140Z,"7km WSW of Preston, Idaho",earthquake,0.43,2.9,0.267,10,reviewed,uu,uu
2017-01-17T15:28:38.210Z,41.4198333,-112.7335,1.18,1.07,md,12,151,0.2411,0.19,uu,uu60182042,2017-01-18T22:10:47.730Z,"55km WNW of Plain City, Utah",earthquake,0.67,11.23,0.12,7,reviewed,uu,uu
2017-01-17T15:28:24.440Z,41.511,142.1312,61.84,4.4,mb,,132,0.918,0.87,us,us10007tqc,2017-01-17T18:31:47.040Z,"80km ENE of Mutsu, Japan",earthquake,5.8,4.4,0.087,38,reviewed,us,us
2017-01-17T15:22:16.970Z,37.6453323,-118.9143295,-1.35,1.4,md,14,67,0.0117,0.29,nc,nc72753305,2017-01-17T15:38:03.237Z,"5km E of Mammoth Lakes, California",earthquake,0.97,0.54,0.05,14,automatic,nc,nc
2017-01-17T15:19:09.350Z,43.2143333,-110.9463333,13.15,1.02,ml,7,164,0.163,0.08,mb,mb80196939,2017-01-17T17:46:22.620Z,"15km WSW of Hoback, Wyoming",earthquake,1.27,0.96,0.202,7,reviewed,mb,mb
2017-01-17T15:19:03.300Z,38.4087,-118.9411,7.5,1,ml,9,163.27,0.368,0.1539,nn,nn00574484,2017-01-18T01:45:59.501Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.5,0.12,3,reviewed,nn,nn
2017-01-17T15:01:12.230Z,36.2011667,-117.8783333,1.7,1.5,ml,18,177,0.08555,0.2,ci,ci37569975,2017-01-17T15:20:48.243Z,"14km SE of Olancha, CA",earthquake,0.72,0.56,0.221,19,reviewed,ci,ci
2017-01-17T14:56:23.396Z,38.3704,-118.919,7.9,1.4,ml,6,293.01,0.148,0.1406,nn,nn00574495,2017-01-18T02:17:03.932Z,"30km WSW of Hawthorne, Nevada",earthquake,,3.4,0,2,reviewed,nn,nn
2017-01-17T14:55:29.070Z,35.728,-121.0905,7.27,3.09,ml,72,50,0.06885,0.06,nc,nc72753295,2017-01-18T21:36:09.040Z,"13km NE of San Simeon, California",earthquake,0.13,0.47,0.121,22,reviewed,nc,nc
2017-01-17T14:53:50.820Z,43.5541667,-110.557,4.78,1.15,ml,11,216,0.067,0.19,mb,mb80196929,2017-01-17T15:30:28.700Z,"18km ENE of Jackson, Wyoming",earthquake,1.34,1.24,0.193,5,reviewed,mb,mb
2017-01-17T14:49:51.510Z,38.8428345,-122.8310013,1.65,1.06,md,15,74,0.005499,0.03,nc,nc72753290,2017-01-17T15:05:02.158Z,"9km WNW of Cobb, California",earthquake,0.26,0.41,0.12,4,automatic,nc,nc
2017-01-17T14:47:28.196Z,63.2991,-149.8946,94.3,1.9,ml,,,,0.68,ak,ak15086271,2017-01-17T15:03:16.874Z,"48km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-17T14:25:33.536Z,38.4256,-118.9093,7,1,ml,9,202.5,0.117,0.1215,nn,nn00574481,2017-01-18T01:18:14.561Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.1,0.26,3,reviewed,nn,nn
2017-01-17T14:22:47.344Z,38.4222,-118.9037,7.5,1.4,ml,10,161.34,0.114,0.1593,nn,nn00574383,2017-01-17T19:37:30.620Z,"26km WSW of Hawthorne, Nevada",earthquake,,2,0.24,4,reviewed,nn,nn
2017-01-17T14:21:14.980Z,37.6703333,-118.8791667,2.18,1.38,md,20,108,0.02534,0.06,nc,nc72753285,2017-01-18T23:17:02.860Z,"8km ENE of Mammoth Lakes, California",earthquake,0.26,0.53,0.25,16,reviewed,nc,nc
2017-01-17T14:18:56.230Z,35.3971667,-117.8206667,9.1,1.02,ml,19,133,0.1311,0.11,ci,ci37569959,2017-01-17T14:37:03.070Z,"17km W of Johannesburg, CA",earthquake,0.27,1.03,0.159,19,reviewed,ci,ci
2017-01-17T14:13:46.810Z,35.729332,-121.0879974,6.66,2.28,md,34,50,0.07125,0.08,nc,nc72753280,2017-01-17T14:18:02.962Z,"13km NE of San Simeon, California",earthquake,0.23,0.62,0.16,36,automatic,nc,nc
2017-01-17T14:07:39.670Z,-42.1163,173.0596,50.76,4.4,mb,,51,0.371,0.62,us,us10007tq7,2017-01-17T15:00:29.040Z,"60km WNW of Kaikoura, New Zealand",earthquake,3.8,4.6,0.311,3,reviewed,us,us
2017-01-17T14:00:39.232Z,63.607,-147.6044,4.1,1.9,ml,,,,0.91,ak,ak15086269,2017-01-17T14:13:40.948Z,"71km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-17T13:51:11.871Z,38.4072,-118.9205,7.2,1,ml,7,246.27,0.131,0.1154,nn,nn00574381,2017-01-17T17:23:49.101Z,"28km WSW of Hawthorne, Nevada",earthquake,,4.8,0.08,2,reviewed,nn,nn
2017-01-17T13:39:42.860Z,33.679,-116.7075,16.4,2.39,ml,74,19,0.03256,0.17,ci,ci37569935,2017-01-17T14:40:10.490Z,"7km S of Idyllwild, CA",earthquake,0.15,0.3,0.198,26,reviewed,ci,ci
2017-01-17T13:04:35.600Z,58.1899,-136.9753,7.5,2.4,ml,,,,0.65,ak,ak15085844,2017-01-17T13:14:26.867Z,"76km WSW of Gustavus, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-17T12:37:19.875Z,36.5295,-116.3152,7.1,1.3,ml,25,69.59,0.082,0.1219,nn,nn00574380,2017-01-17T19:21:49.993Z,"46km NW of Pahrump, Nevada",earthquake,,1.1,0.23,16,reviewed,nn,nn
2017-01-17T11:59:05.165Z,38.3777,-118.9094,6.9,1.4,ml,14,69.1,0.138,0.1813,nn,nn00574377,2017-01-17T17:20:41.541Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.3,0.17,4,reviewed,nn,nn
2017-01-17T11:48:46.400Z,5.4276,94.5615,35,5.1,mwb,,26,2.383,1.19,us,us10007tps,2017-01-19T02:40:00.696Z,"85km W of Banda Aceh, Indonesia",earthquake,3.1,1.9,0.078,16,reviewed,us,us
2017-01-17T11:32:54.218Z,62.2002,-153.4789,0.1,2.3,ml,,,,0.79,ak,ak15085008,2017-01-17T11:49:19.212Z,"137km SE of McGrath, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-17T11:20:12.840Z,36.9881667,-112.9136667,18.32,1.54,ml,11,138,0.07868,0.15,uu,uu60182027,2017-01-17T18:38:01.210Z,"5km E of Colorado City, Arizona",earthquake,0.62,0.84,0.235,2,reviewed,uu,uu
2017-01-17T11:20:12.750Z,37.0001667,-112.9195,19.35,1.56,ml,10,135,0.07975,0.14,uu,uu60182022,2017-01-18T21:36:52.150Z,"4km E of Hildale, Utah",earthquake,0.51,0.91,0.219,2,reviewed,uu,uu
2017-01-17T10:50:41.528Z,61.3388,-150.7245,44,1.8,ml,,,,0.38,ak,ak15085006,2017-01-17T11:01:05.494Z,"45km WSW of Big Lake, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-01-17T10:41:14.950Z,29.6,51.497,10,4.8,mb,,122,6.247,0.97,us,us10007tpm,2017-01-17T20:27:11.798Z,"15km W of Kazerun, Iran",earthquake,9.4,1.9,0.07,63,reviewed,us,us
2017-01-17T10:40:22.800Z,17.8903,-65.6461,11,1.6,Md,3,280.8,0.22278219,0.23,pr,pr17017005,2017-01-17T12:15:56.626Z,"27km ESE of Emajagua, Puerto Rico",earthquake,1.5,1.8,0,2,reviewed,pr,pr
2017-01-17T10:18:54.700Z,17.86,-65.6157,17,1.8,Md,4,284.4,0.24344344,0.07,pr,pr17017004,2017-01-17T11:56:29.177Z,"30km SSW of Esperanza, Puerto Rico",earthquake,1,1.3,0,4,reviewed,pr,pr
2017-01-17T10:04:36.547Z,58.0996,-157.2034,0,3.1,ml,,,,0.62,ak,ak15084485,2017-01-17T10:15:34.464Z,"72km SSW of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-17T09:59:19.300Z,17.8612,-65.6447,14,1.9,Md,3,288,0.24973165,0.07,pr,pr17017003,2017-01-17T11:44:42.839Z,"29km ESE of Emajagua, Puerto Rico",earthquake,1,7.5,0,3,reviewed,pr,pr
2017-01-17T09:57:34.080Z,33.2993333,-115.687,4.58,1.84,ml,48,74,0.06576,0.21,ci,ci37569879,2017-01-18T21:51:13.380Z,"7km SE of Bombay Beach, CA",earthquake,0.2,0.51,0.158,62,reviewed,ci,ci
2017-01-17T09:52:06.063Z,38.3242,-118.9362,7.2,1,ml,12,101.42,0.189,0.1031,nn,nn00574374,2017-01-17T16:52:49.411Z,"26km ENE of Bridgeport, California",earthquake,,7.2,0.31,4,reviewed,nn,nn
2017-01-17T09:45:13.732Z,38.6166,-117.7135,0,1.2,ml,4,328.44,0.518,0.1747,nn,nn00574465,2017-01-17T23:45:27.058Z,"33km SSE of Gabbs, Nevada",earthquake,,0,0.03,2,reviewed,nn,nn
2017-01-17T09:43:58.479Z,38.309,-117.954,1.3,1.1,ml,5,271.36,0.301,0.1779,nn,nn00574464,2017-01-17T23:39:17.052Z,"62km S of Gabbs, Nevada",earthquake,,5,0.03,2,reviewed,nn,nn
2017-01-17T09:39:16.408Z,38.3827,-118.9125,7.7,1.1,ml,13,95.61,0.137,0.1554,nn,nn00574373,2017-01-17T16:40:27.825Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.2,0.05,2,reviewed,nn,nn
2017-01-17T09:22:02.520Z,-56.8549,-26.0493,91.68,5.1,mb,,219,17.254,0.75,us,us10007tmm,2017-01-17T09:40:37.040Z,"72km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,20.9,12.9,0.108,28,reviewed,us,us
2017-01-17T09:14:44.656Z,58.2437,-136.8174,4.8,2.3,ml,,,,0.63,ak,ak15084063,2017-01-17T09:19:49.243Z,"66km WSW of Gustavus, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-17T09:08:01.950Z,19.8664,-76.6062,10,5.8,mww,,28,1.408,1.23,us,us10007tmh,2017-01-17T21:20:38.996Z,"43km S of Guisa, Cuba",earthquake,6.8,1.8,,,reviewed,us,us
2017-01-17T09:04:43.530Z,19.3990002,-155.2821655,2.88,2.09,md,11,85,0.008819,0.24,hv,hv61566221,2017-01-17T09:07:58.770Z,"5km SW of Volcano, Hawaii",earthquake,0.53,0.57,0.06,6,automatic,hv,hv
2017-01-17T08:53:56.293Z,65.2032,-151.0284,2.6,2.4,ml,,,,0.86,ak,ak15084055,2017-01-17T09:12:33.479Z,"29km NW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-17T08:52:22.910Z,37.4153333,-118.4748333,8,1.24,md,21,121,0.03913,0.05,nc,nc72753230,2017-01-18T01:03:05.810Z,"6km WNW of Dixon Lane-Meadow Creek, California",earthquake,0.54,1.05,0.174,18,reviewed,nc,nc
2017-01-17T08:48:30.369Z,38.3785,-118.9122,6.5,1.2,ml,15,69.25,0.139,0.1622,nn,nn00574370,2017-01-17T16:24:52.636Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.9,0.21,3,reviewed,nn,nn
2017-01-17T08:47:02.860Z,36.535,-98.9661,3.89,2.5,mb_lg,,111,0.103,0.46,us,us10007tmd,2017-01-17T16:14:14.172Z,"23km ENE of Mooreland, Oklahoma",earthquake,1.9,6.1,0.089,33,reviewed,us,us
2017-01-17T08:36:47.890Z,38.8383331,-122.8303299,2.15,1.35,md,21,54,0.004036,0.02,nc,nc72753225,2017-01-17T08:52:03.243Z,"9km W of Cobb, California",earthquake,0.23,0.4,0.13,5,automatic,nc,nc
2017-01-17T08:19:14.970Z,38.8383331,-122.8326645,2.7,1.5,md,25,56,0.002219,0.06,nc,nc72753220,2017-01-17T08:35:02.211Z,"9km W of Cobb, California",earthquake,0.26,0.49,0.12,9,automatic,nc,nc
2017-01-17T08:11:08.340Z,33.3241667,-115.6606667,10.2,1.21,ml,20,169,0.06706,0.2,ci,ci37569839,2017-01-18T21:27:47.460Z,"7km ESE of Bombay Beach, CA",earthquake,0.53,0.55,0.192,21,reviewed,ci,ci
2017-01-17T08:03:18.944Z,58.2578,-136.6186,1.2,2.3,ml,,,,0.66,ak,ak15084053,2017-01-17T08:08:16.862Z,"54km WSW of Gustavus, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-17T08:02:46.010Z,38.8375015,-122.7731705,1.46,1.05,md,17,85,0.005683,0.02,nc,nc72753215,2017-01-17T08:19:02.186Z,"4km WNW of Cobb, California",earthquake,0.28,0.31,0.06,5,automatic,nc,nc
2017-01-17T07:47:08.610Z,37.4125,-118.4715,9.32,1.28,md,21,124,0.03783,0.05,nc,nc72753210,2017-01-18T00:52:05.317Z,"5km WNW of Dixon Lane-Meadow Creek, California",earthquake,0.36,1.15,0.174,18,reviewed,nc,nc
2017-01-17T07:46:20.450Z,22.0455,143.7031,121.76,4.7,mb,,102,5.214,0.69,us,us10007tm6,2017-01-17T08:04:43.040Z,"207km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.2,7,0.061,82,reviewed,us,us
2017-01-17T07:41:48.170Z,38.7680016,-122.9593353,3.63,1.61,md,11,105,0.04343,0.17,nc,nc72753205,2017-01-17T07:56:02.130Z,"6km SE of Cloverdale, California",earthquake,0.83,2.5,0.2,9,automatic,nc,nc
2017-01-17T07:36:01.114Z,61.6488,-146.1271,28.3,1.9,ml,,,,0.39,ak,ak15084052,2017-01-17T07:42:18.164Z,"58km NNE of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-17T07:30:47.140Z,33.3083333,-115.6803333,7.65,1.61,ml,38,87,0.06256,0.2,ci,ci37569831,2017-01-18T21:42:23.890Z,"7km SE of Bombay Beach, CA",earthquake,0.24,0.47,0.148,54,reviewed,ci,ci
2017-01-17T07:13:45.430Z,36.0185013,-120.5820007,3.68,1.57,md,20,115,0.0379,0.06,nc,nc72753200,2017-01-17T07:36:02.090Z,"24km SW of Coalinga, California",earthquake,0.3,0.56,0.2,13,automatic,nc,nc
2017-01-17T07:12:26.706Z,60.1374,-152.9958,124.9,2.2,ml,,,,0.17,ak,ak15083651,2017-01-17T07:17:50.818Z,"41km SSW of Redoubt Volcano, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-01-17T06:59:13.616Z,61.6179,-149.6456,32.2,2.1,ml,,,,0.68,ak,ak15083646,2017-01-17T07:10:05.149Z,"2km WSW of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-17T06:56:41.156Z,63.7655,-152.1524,14.4,2.1,ml,,,,0.62,ak,ak15083643,2017-01-17T07:10:04.905Z,"156km S of Tanana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-17T06:41:27.990Z,37.5473333,-113.6701667,0.84,1.52,ml,6,156,0.1713,0.13,uu,uu60182007,2017-01-18T18:25:51.790Z,"5km SE of Enterprise, Utah",earthquake,0.61,8.93,0.226,3,reviewed,uu,uu
2017-01-17T06:37:19.710Z,38.3565,-118.9175,6.9,1,ml,7,230.37,0.341,0.1722,nn,nn00574457,2017-01-17T22:46:41.063Z,"29km ENE of Bridgeport, California",earthquake,,21.7,0.23,2,reviewed,nn,nn
2017-01-17T06:31:03.159Z,38.4312,-118.9083,7,1,ml,11,161.16,0.115,0.128,nn,nn00574367,2017-01-17T15:53:54.156Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.8,0.24,3,reviewed,nn,nn
2017-01-17T06:26:25.050Z,57.8796,-155.4604,98.1,2.4,ml,,,,0.35,ak,ak15083640,2017-01-17T06:35:49.977Z,"96km WNW of Larsen Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-17T06:09:22.200Z,19.3232,-65.196,25,3.1,Md,5,316.8,1.01329964,0.36,pr,pr17017002,2017-01-17T08:02:09.909Z,"112km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.6,30.7,0,4,reviewed,pr,pr
2017-01-17T06:01:10.810Z,35.6233333,-118.155,12.05,1.82,ml,27,65,0.08732,0.13,ci,ci37569815,2017-01-17T14:43:18.080Z,"28km ESE of Kernville, CA",earthquake,0.19,0.54,0.333,27,reviewed,ci,ci
2017-01-17T05:28:03.000Z,17.8985,-65.6295,6,3.5,Md,16,180,0.20930746,0.2,pr,pr17017001,2017-01-17T07:31:26.557Z,"27km SW of Esperanza, Puerto Rico",earthquake,0.5,0.6,0,15,reviewed,pr,pr
2017-01-17T05:03:09.890Z,34.7791667,-120.0253333,1.94,1.31,ml,16,48,0.0593,0.19,ci,ci37569799,2017-01-18T19:06:45.713Z,"15km NNE of Los Olivos, CA",earthquake,0.32,0.72,0.161,16,reviewed,ci,ci
2017-01-17T05:01:55.990Z,37.4783333,-119.3755,4.54,1.81,md,21,105,0.1609,0.18,nc,nc72753160,2017-01-17T21:07:01.983Z,"29km NE of Oakhurst, California",earthquake,0.48,4.18,0.248,19,reviewed,nc,nc
2017-01-17T05:00:46.935Z,38.3821,-118.9209,7.6,1.4,ml,11,165.76,0.143,0.166,nn,nn00574437,2017-01-17T22:02:36.199Z,"30km WSW of Hawthorne, Nevada",earthquake,,1.6,0.11,4,reviewed,nn,nn
2017-01-17T04:59:12.413Z,63.261,-149.0254,68.9,1.6,ml,,,,0.87,ak,ak15083235,2017-01-17T05:19:16.391Z,"15km SSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-17T04:23:40.977Z,61.3256,-150.4509,40.1,2.2,ml,,,,0.55,ak,ak15083229,2017-01-17T04:30:12.664Z,"31km WNW of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-17T04:20:13.404Z,38.4047,-118.9359,11,1.1,ml,12,114.36,0.363,0.1737,nn,nn00574361,2017-01-17T15:44:31.292Z,"30km WSW of Hawthorne, Nevada",earthquake,,4.4,0.33,2,reviewed,nn,nn
2017-01-17T04:14:32.426Z,38.4276,-118.9031,6.7,1.4,ml,16,69.01,0.112,0.1556,nn,nn00574360,2017-01-17T15:38:12.335Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.9,0.09,3,reviewed,nn,nn
2017-01-17T04:10:50.096Z,58.1947,-136.6411,13,3.4,ml,,,,0.81,ak,ak15083226,2017-01-17T04:20:56.156Z,"58km WSW of Gustavus, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-17T03:59:56.991Z,38.334,-118.8922,7.3,1.4,ml,13,105.08,0.285,0.134,nn,nn00574359,2017-01-17T15:31:49.363Z,"30km ENE of Bridgeport, California",earthquake,,2,0.34,3,reviewed,nn,nn
2017-01-17T03:46:43.909Z,38.4299,-118.9011,6.1,1.2,ml,10,131.97,0.11,0.1382,nn,nn00574356,2017-01-17T06:25:51.498Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.3,0.13,7,reviewed,nn,nn
2017-01-17T03:44:55.739Z,38.4333,-118.9034,7.3,1,ml,9,200.51,0.111,0.1357,nn,nn00574365,2017-01-17T06:19:35.878Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.4,0.18,5,reviewed,nn,nn
2017-01-17T03:42:14.420Z,39.3761667,-122.8351667,7.42,1.3,md,4,263,0.1909,0.08,nc,nc72753125,2017-01-17T20:44:02.923Z,"24km NNE of Upper Lake, California",earthquake,2.91,9.24,0.117,5,reviewed,nc,nc
2017-01-17T03:21:26.724Z,61.9993,-150.8172,0,1.7,ml,,,,0.63,ak,ak15083225,2017-01-17T03:27:30.243Z,"49km NW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-17T03:19:48.040Z,37.4706667,-119.3786667,6.65,1.44,md,17,104,0.1543,0.16,nc,nc72753115,2017-01-17T20:33:02.903Z,"28km ENE of Oakhurst, California",earthquake,0.38,2.06,0.155,14,reviewed,nc,nc
2017-01-17T03:14:36.990Z,19.364,-155.2876667,31.504,1.64,md,18,116,0.03092,0.07,hv,hv61566031,2017-01-18T02:30:14.700Z,"9km SW of Volcano, Hawaii",earthquake,0.78,1.04,0.058,9,reviewed,hv,hv
2017-01-17T03:13:29.000Z,38.8400002,-122.828331,2.05,1.67,md,28,50,0.005763,0.05,nc,nc72753110,2017-01-17T03:29:02.588Z,"9km WNW of Cobb, California",earthquake,0.19,0.34,0.09,10,automatic,nc,nc
2017-01-17T02:59:32.600Z,18.2665,-67.2119,29,2.1,Md,7,223.2,0.15001865,0.34,pr,pr17017000,2017-01-17T03:43:13.600Z,"3km SW of La Playa, Puerto Rico",earthquake,1.5,1.9,0,4,reviewed,pr,pr
2017-01-17T02:56:32.758Z,62.0165,-150.5296,46.4,2,ml,,,,0.35,ak,ak15082825,2017-01-17T03:06:36.075Z,"38km WSW of Y, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-17T02:35:15.959Z,38.2896,-118.6738,6.7,1.7,ml,18,58.37,0.138,0.1602,nn,nn00574352,2017-01-17T04:04:32.184Z,"26km S of Hawthorne, Nevada",earthquake,,2.6,0.34,12,reviewed,nn,nn
2017-01-17T02:31:23.333Z,61.4741,-146.4263,35.4,1.8,ml,,,,0.55,ak,ak15082823,2017-01-17T02:39:27.752Z,"38km N of Valdez, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-17T02:12:29.374Z,58.1068,-157.0166,5,2.2,ml,,,,0.66,ak,ak15082821,2017-01-17T02:21:35.789Z,"68km SSW of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-17T01:55:39.611Z,38.3743,-118.9021,5.5,1.3,ml,14,74.55,0.136,0.1886,nn,nn00574349,2017-01-17T02:08:52.519Z,"29km SW of Hawthorne, Nevada",earthquake,,4.1,0.28,6,reviewed,nn,nn
2017-01-17T01:40:02.120Z,38.800499,-122.8031693,0.1,1.11,md,16,135,0.009664,0.04,nc,nc72753085,2017-01-17T01:55:02.366Z,"4km WNW of The Geysers, California",earthquake,0.24,0.64,0.11,4,automatic,nc,nc
2017-01-17T01:17:48.200Z,-13.5404,166.5384,44.83,5.1,mb,,88,7.296,1.21,us,us10007tl5,2017-01-17T03:06:36.040Z,"115km WNW of Sola, Vanuatu",earthquake,8.3,5.9,0.086,44,reviewed,us,us
2017-01-17T01:00:07.779Z,39.2109,-116.2446,7.9,1.6,ml,6,128.78,0.82,0.0638,nn,nn00574347,2017-01-17T17:05:13.306Z,"41km SW of Eureka, Nevada",earthquake,,5,0,1,reviewed,nn,nn
2017-01-17T00:59:22.080Z,33.3135,-115.6891667,6.66,2.03,ml,39,80,0.0537,0.23,ci,ci37569743,2017-01-18T21:19:05.330Z,"6km SE of Bombay Beach, CA",earthquake,0.29,0.77,0.139,25,reviewed,ci,ci
2017-01-17T00:29:37.859Z,58.1744,-136.7913,10.9,2.9,ml,,,,1,ak,ak15082415,2017-01-17T05:54:30.991Z,"67km WSW of Gustavus, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-17T00:27:18.502Z,64.9872,-147.2299,0,1.5,ml,,,,0.84,ak,ak15082412,2017-01-17T00:46:42.887Z,"25km NE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-17T00:21:36.623Z,63.3924,-148.8619,80.6,2.3,ml,,,,0.47,ak,ak15082408,2017-01-17T00:31:01.489Z,"4km E of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-17T00:12:59.930Z,19.7265,-156.477,21.471,1.91,md,8,325,0.5663,0.4,hv,hv61565931,2017-01-18T02:38:54.300Z,"51km W of Kailua-Kona, Hawaii",earthquake,6.67,26.76,0.065,2,reviewed,hv,hv
2017-01-17T00:01:25.730Z,37.2306667,-97.8623333,2.91,1.82,ml,9,106,0.01756,0.03,ismpkansas,ismpkansas70217878,2017-01-17T22:55:14.620Z,"15km ESE of Harper, Kansas",earthquake,0.23,0.57,0.086,13,reviewed,ismp,ismp
2017-01-17T00:00:06.431Z,61.6921,-149.6449,28.4,1.9,ml,,,,0.27,ak,ak15082405,2017-01-17T00:11:28.349Z,"7km NNW of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-16T23:55:08.011Z,38.414,-118.9325,8.2,2,ml,18,70.5,0.138,0.1535,nn,nn00574336,2017-01-17T00:21:26.411Z,"29km WSW of Hawthorne, Nevada",earthquake,,1,0.2,8,reviewed,nn,nn
2017-01-16T23:36:03.064Z,38.3693,-118.9134,7.3,2.2,ml,21,109.91,0.146,0.1793,nn,nn00574338,2017-01-17T08:37:58.808Z,"30km SW of Hawthorne, Nevada",earthquake,,1.4,0.19,10,reviewed,nn,nn
2017-01-16T23:21:18.776Z,64.9722,-149.3034,17.9,1.7,ml,,,,0.68,ak,ak15082392,2017-01-16T23:38:59.471Z,"44km NNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-16T23:20:52.680Z,36.8841667,-121.6176667,-0.09,1.07,md,11,108,0.02061,0.09,nc,nc72753035,2017-01-19T04:43:30.444Z,"2km ESE of Aromas, California",earthquake,0.3,31.61,0.326,8,reviewed,nc,nc
2017-01-16T22:58:44.310Z,38.8378334,-122.7835007,1,2.44,md,39,47,0.005375,0.05,nc,nc72753000,2017-01-16T23:03:03.713Z,"5km WNW of Cobb, California",earthquake,0.16,0.21,0.2,19,automatic,nc,nc
2017-01-16T22:57:36.900Z,17.9985,-66.4776,16,2.3,Md,13,172.8,0.12217088,0.34,pr,pr17016010,2017-01-17T01:13:42.494Z,"1km ENE of Capitanejo, Puerto Rico",earthquake,0.7,0.8,0,13,reviewed,pr,pr
2017-01-16T22:45:35.160Z,37.6053333,-122.4375,2.73,1,md,7,127,0.04347,0.05,nc,nc72752995,2017-01-19T04:40:29.431Z,"3km SW of San Bruno, California",earthquake,0.3,1.92,0.147,3,reviewed,nc,nc
2017-01-16T22:22:45.377Z,57.4781,-136.8012,35.6,3.2,ml,,,,1.13,ak,ak15082001,2017-01-16T22:38:49.186Z,"100km WNW of Sitka, Alaska",earthquake,,5.9,,,automatic,ak,ak
